dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.662129,0.738927,2.955854,1.702544,-0.036905,-0.282521,0.886997
0.020000,2.683448,0.765456,2.989888,1.701694,-0.042470,-0.278269,0.900672
0.020000,2.704392,0.792258,3.023903,1.700741,-0.047683,-0.260672,0.914283
0.020000,2.724958,0.819325,3.057896,1.699684,-0.052827,-0.257164,0.927822
0.020000,2.745142,0.846649,3.091867,1.698528,-0.057784,-0.247855,0.941282
0.020000,2.764944,0.874221,3.125812,1.697278,-0.062540,-0.237783,0.954658
0.020000,2.784360,0.902032,3.159731,1.695936,-0.067080,-0.227011,0.967942
0.020000,2.803391,0.930074,3.193621,1.694508,-0.071392,-0.215608,0.981130
0.020000,2.822035,0.958339,3.227481,1.692994,-0.075702,-0.215502,0.994215
0.020000,2.840292,0.986817,3.261309,1.691391,-0.080142,-0.222024,1.007192
0.020000,2.858162,1.015501,3.295104,1.689729,-0.083090,-0.147401,1.020056
0.020000,2.875646,1.044381,3.328864,1.688001,-0.086414,-0.166159,1.032803
0.020000,2.892743,1.073450,3.362588,1.686212,-0.089467,-0.152677,1.045427
0.020000,2.909455,1.102699,3.396274,1.684333,-0.093937,-0.223497,1.057926
0.020000,2.925782,1.132116,3.429919,1.682232,-0.105070,-0.556664,1.070294
0.020000,2.941722,1.161687,3.463512,1.679669,-0.128123,-1.152647,1.082524
0.020000,2.957272,1.191395,3.497044,1.676583,-0.154298,-1.308731,1.094611
0.020000,2.972432,1.221225,3.530505,1.673039,-0.177194,-1.144798,1.106548
0.020000,2.987202,1.251160,3.563885,1.669026,-0.200665,-1.173578,1.118332
0.020000,3.001581,1.281184,3.597176,1.664508,-0.225896,-1.261520,1.129956
0.020000,3.015571,1.311284,3.630367,1.659579,-0.246471,-1.028774,1.141417
0.020000,3.029173,1.341441,3.663450,1.654136,-0.272142,-1.283509,1.152712
0.020000,3.042390,1.371641,3.696416,1.648295,-0.292042,-0.995009,1.163836
0.020000,3.055223,1.401870,3.729255,1.641984,-0.315531,-1.174452,1.174786
0.020000,3.067675,1.432111,3.761960,1.635230,-0.337721,-1.109501,1.185561
0.020000,3.079751,1.462350,3.794522,1.628073,-0.357875,-1.007696,1.196159
0.020000,3.091453,1.492574,3.826931,1.620482,-0.379510,-1.081741,1.206576
0.020000,3.102786,1.522765,3.859180,1.612432,-0.402525,-1.150751,1.216813
0.020000,3.113754,1.552912,3.891260,1.604001,-0.421533,-0.950402,1.226867
0.020000,3.124363,1.583000,3.923163,1.595157,-0.442201,-1.033421,1.236739
0.020000,3.134617,1.613014,3.954881,1.585904,-0.462646,-1.022233,1.246427
0.020000,3.144522,1.642943,3.986406,1.576248,-0.482798,-1.007599,1.255931
0.020000,3.154083,1.672772,4.017730,1.566195,-0.502654,-0.992794,1.265253
0.020000,3.163307,1.702488,4.048845,1.555751,-0.522210,-0.977812,1.274391
0.020000,3.172199,1.732079,4.079743,1.544881,-0.543484,-1.063703,1.283346
0.020000,3.180766,1.761531,4.110416,1.533647,-0.561726,-0.912093,1.292119
0.020000,3.189013,1.790834,4.140857,1.522049,-0.579878,-0.907636,1.300711
0.020000,3.196949,1.819973,4.171057,1.510028,-0.601060,-1.059071,1.309124
0.020000,3.204578,1.848938,4.201010,1.497643,-0.619257,-0.909859,1.317357
0.020000,3.211908,1.877717,4.230707,1.484878,-0.638263,-0.950301,1.325414
0.020000,3.218946,1.906298,4.260142,1.471744,-0.656660,-0.919827,1.333294
0.020000,3.225698,1.934669,4.289306,1.458191,-0.677666,-1.050333,1.341000
0.020000,3.232171,1.962821,4.318192,1.444314,-0.693877,-0.810555,1.348533
0.020000,3.238373,1.990741,4.346793,1.430050,-0.713204,-0.966342,1.355895
0.020000,3.244310,2.018420,4.375102,1.415403,-0.732329,-0.956240,1.363088
0.020000,3.249989,2.045846,4.403109,1.400378,-0.751241,-0.945621,1.370114
0.020000,3.255417,2.073008,4.430809,1.384980,-0.769931,-0.934487,1.376974
0.020000,3.260602,2.099897,4.458193,1.369212,-0.788388,-0.922845,1.383671
0.020000,3.265549,2.126503,4.485254,1.353080,-0.806602,-0.910701,1.390206
0.020000,3.270266,2.152815,4.511986,1.336588,-0.824563,-0.898067,1.396582
0.020000,3.274760,2.178824,4.538381,1.319742,-0.842298,-0.886742,1.402801
0.020000,3.279038,2.204519,4.564430,1.302436,-0.865337,-1.151937,1.408863
0.020000,3.283106,2.229893,4.590127,1.284876,-0.877975,-0.631880,1.414773
0.020000,3.286971,2.254933,4.615464,1.266843,-0.901677,-1.185119,1.420530
0.020000,3.290640,2.279633,4.640435,1.248526,-0.915810,-0.706667,1.426138
0.020000,3.294119,2.303981,4.665030,1.229786,-0.937049,-1.061948,1.431599
0.020000,3.297414,2.327969,4.689244,1.210666,-0.955964,-0.945730,1.436914
0.020000,3.300533,2.351588,4.713068,1.191205,-0.973075,-0.855543,1.442085
0.020000,3.303482,2.374829,4.736495,1.171364,-0.992058,-0.949144,1.447114
0.020000,3.306266,2.397683,4.759518,1.151148,-1.010798,-0.937019,1.452003
0.020000,3.308892,2.420141,4.782129,1.130562,-1.029283,-0.924251,1.456753
0.020000,3.311367,2.442195,4.804322,1.109612,-1.047500,-0.910856,1.461367
0.020000,3.313695,2.463835,4.826086,1.088217,-1.069752,-1.112606,1.465846
