dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.731456,5.294249,1.502600,1.468800,0.260000,-1.000000,0.158557
0.020000,2.760508,5.298915,1.532024,1.473600,0.240000,-1.000000,0.159900
0.020000,2.789644,5.303633,1.561540,1.478000,0.220000,-1.000000,0.161177
0.020000,2.818858,5.308401,1.591140,1.482000,0.200000,-1.000000,0.162389
0.020000,2.848141,5.313216,1.620816,1.485600,0.180000,-1.000000,0.163534
0.020000,2.877485,5.318074,1.650560,1.488800,0.160000,-1.000000,0.164612
0.020000,2.906884,5.322973,1.680364,1.491600,0.140000,-1.000000,0.165621
0.020000,2.936329,5.327910,1.710220,1.494000,0.120000,-1.000000,0.166561
0.020000,2.965813,5.332880,1.740120,1.496000,0.100000,-1.000000,0.167431
0.020000,2.995328,5.337881,1.770056,1.497600,0.080000,-1.000000,0.168231
0.020000,3.024867,5.342909,1.800020,1.498800,0.060000,-1.000000,0.168961
0.020000,3.054423,5.347961,1.830004,1.499600,0.040000,-1.000000,0.169620
0.020000,3.083987,5.353033,1.860000,1.500000,0.020000,-1.000000,0.170208
0.020000,3.113552,5.358123,1.890000,1.500000,0.000000,-1.000000,0.170725
0.020000,3.143114,5.363226,1.920000,1.500000,0.000000,0.000000,0.171170
0.020000,3.172675,5.368342,1.950000,1.500000,0.000000,0.000000,0.171544
0.020000,3.202234,5.373468,1.980000,1.500000,0.000000,0.000000,0.171846
0.020000,3.231791,5.378601,2.010000,1.500000,0.000000,0.000000,0.172077
0.020000,3.261348,5.383741,2.040000,1.500000,0.000000,0.000000,0.172237
0.020000,3.290904,5.388884,2.070000,1.500000,0.000000,0.000000,0.172326
0.020000,3.320459,5.394029,2.100000,1.500000,0.000000,0.000000,0.172343
0.020000,3.350015,5.399173,2.130000,1.500000,0.000000,0.000000,0.172288
0.020000,3.379571,5.404314,2.160000,1.500000,0.000000,0.000000,0.172163
0.020000,3.409128,5.409451,2.190000,1.500000,0.000000,0.000000,0.171966
0.020000,3.438686,5.414581,2.220000,1.500000,0.000000,0.000000,0.171698
0.020000,3.468246,5.419701,2.250000,1.500000,0.000000,0.000000,0.171358
0.020000,3.497808,5.424811,2.280000,1.500000,0.000000,0.000000,0.170947
0.020000,3.527372,5.429908,2.310000,1.500000,0.000000,0.000000,0.170465
0.020000,3.556938,5.434989,2.340000,1.500000,0.000000,0.000000,0.169911
0.020000,3.586508,5.440053,2.370000,1.500000,0.000000,0.000000,0.169286
0.020000,3.616081,5.445097,2.400000,1.500000,0.000000,0.000000,0.168589
0.020000,3.645657,5.450119,2.430000,1.500000,0.000000,0.000000,0.167821
0.020000,3.675238,5.455118,2.460000,1.500000,0.000000,0.000000,0.166982
0.020000,3.704823,5.460091,2.490000,1.500000,0.000000,0.000000,0.166071
0.020000,3.734412,5.465036,2.520000,1.500000,0.000000,0.000000,0.165089
0.020000,3.764007,5.469951,2.550000,1.500000,0.000000,0.000000,0.164035
0.020000,3.793607,5.474833,2.580000,1.500000,0.000000,0.000000,0.162909
0.020000,3.823213,5.479681,2.610000,1.500000,0.000000,0.000000,0.161712
0.020000,3.852824,5.484493,2.640000,1.500000,0.000000,0.000000,0.160443
